ISO,country,govteffect,ge_se,ge_LCI,ge_UCI,year,incgrp,wb_region,disp_area,UN_status_detail,UNmemberstate,UN_status,territoryof,ISO_governing,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code,fsci_regions
FRA,France,1.418683171272278,.2116911113262177,81.73076629638672,95.67308044433594,2014,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.602406740188599,.1919351369142532,86.2244873046875,94.38775634765625,2002,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.372140288352966,.2165999710559845,79.80769348144531,95.19230651855469,2019,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.348090887069702,.209522545337677,80.28845977783203,94.23076629638672,2017,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.448122143745422,.2134453803300858,83.65384674072266,96.15384674072266,2015,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.489327549934387,.202626958489418,82.46445465087891,97.63033294677734,2013,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.458658337593079,.2101440280675888,82.69230651855469,96.15384674072266,2018,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.711769700050354,.2100628614425659,87.69230651855469,98.46154022216797,2000,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.397926807403564,.2143682539463043,81.51658630371094,95.26066589355469,2011,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.416433572769165,.2091566920280457,81.25,94.71154022216797,2016,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.582908034324646,.2291915863752365,84.95145416259766,98.05825042724609,2008,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.380777835845947,.2112220674753189,81.51658630371094,94.78672790527344,2012,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.776973247528076,.2079431414604187,89.16255950927734,98.02955627441406,2004,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.513517737388611,.2108719348907471,84.97409057617188,92.74611663818359,1998,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.471042156219482,.2192396968603134,83.00971221923828,96.11650848388672,2007,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.251857399940491,.1682592183351517,82.51366424560547,89.07103729248047,1996,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.714666128158569,.1987292915582657,86.73469543457031,97.95918273925781,2003,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.467713236808777,.218783050775528,82.29665374755859,97.12918853759766,2010,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.480974435806274,.2187647670507431,82.29665374755859,96.65071868896484,2009,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.671526789665222,.1919062584638596,88.72548675537109,99.01960754394531,2005,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FRA,France,1.247808337211609,.2330565005540848,75.96154022216797,93.75,2020,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,250,Northern America and Europe
FSM,Micronesia (Federated States of),-.7258899807929993,.3157689869403839,8.252427101135254,47.08737945556641,2008,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.7549847960472107,.3207051157951355,8.056872367858887,46.91942977905273,2011,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.3004403412342072,.2978691160678864,23.41463470458984,60.4878044128418,2006,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.6505268812179565,.2858474254608154,10.25641059875488,49.23077011108398,2000,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),,,,,1996,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.1060018613934517,.3516822755336761,23.07692337036133,68.75,2018,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.7711371779441833,.3096559643745422,6.63265323638916,47.95918273925781,2002,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.3988078832626343,.4981291592121124,7.772020816802979,69.4300537109375,1998,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.4979577958583832,.3405900895595551,15.38461494445801,56.25,2014,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.7092258334159851,.3219389319419861,7.177033424377441,48.80382919311523,2009,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.0956321880221367,.2570563852787018,36.76470565795898,62.74509811401367,2005,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.3351288437843323,.3328312337398529,17.78846168518066,62.5,2016,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.7275328040122986,.3124771416187286,8.73786449432373,47.57281494140625,2007,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),.0467935241758823,.344854474067688,33.17307662963867,74.03845977783203,2017,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.5713716745376587,.311069667339325,13.74407577514648,52.1327018737793,2013,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.1926782131195068,.3532061278820038,21.15384674072266,66.82691955566406,2019,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.6433704495429993,.3175929188728333,11.84834098815918,50.23696517944336,2012,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.8025251030921936,.3171059787273407,6.698564529418945,44.49760818481445,2010,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.0826500505208969,.3771892189979553,24.51922988891602,71.15384674072266,2020,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.6038283109664917,.2404544800519943,13.79310321807861,49.26108551025391,2004,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.7865791916847229,.2662353217601776,8.163265228271484,44.38775634765625,2003,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
FSM,Micronesia (Federated States of),-.3972600698471069,.3412618935108185,16.34615325927734,60.09615325927734,2015,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,057,Micronesia,,,583,Oceania
GAB,Gabon,-.8147785067558289,.1953892111778259,12.25490188598633,37.74509811401367,2005,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.9048899412155151,.1945740133523941,10.42654037475586,31.75355529785156,2012,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.7721527814865112,.2075046598911285,11.48325347900391,40.66985702514648,2010,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.5207985639572144,.2031547278165817,19.17098426818848,50.77720260620117,1998,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.8094348907470703,.1912349760532379,12.01923084259033,34.61538314819336,2018,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.8978240489959717,.1883110851049423,10.09615421295166,30.76922988891602,2019,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.4415161907672882,.2053987383842468,21.4285717010498,54.59183502197266,2003,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.782970130443573,.2206964790821075,10.73170757293701,40,2006,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.7830309867858887,.1947914212942123,8.866994857788086,38.42364501953125,2004,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.8182434439659119,.2132019102573395,10.67961120605469,38.83495330810547,2008,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.7921679615974426,.1773115247488022,12.5,35.57692337036133,2016,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.8311784863471985,.1758668273687363,13.27014255523682,34.5971565246582,2013,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.7338382005691528,.1813113689422607,13.46153831481934,38.46154022216797,2015,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.7950319051742554,.2080083936452866,11.84834098815918,40.75829315185547,2011,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.9099023342132568,.2087740451097488,10.09615421295166,30.28846168518066,2020,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.6446507573127747,.1934188604354858,16.34615325927734,42.78845977783203,2014,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.9220088124275208,.1912114918231964,9.615385055541992,29.80769157409668,2017,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.1991520076990128,.1739037185907364,34.97267913818359,57.92349624633789,1996,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.7906118035316467,.2205387353897095,11.16504859924316,41.26213455200195,2007,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.3423976600170135,.198977530002594,28.5714282989502,56.1224479675293,2002,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.5712403059005737,.2112371474504471,15.89743614196777,47.17948532104492,2000,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GAB,Gabon,-.7436082363128662,.2063651978969574,12.4401912689209,42.58373260498047,2009,Upper middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266,Sub-Saharan Africa
GBR,United Kingdom of Great Britain and Northern Ireland,1.48273766040802,.2165999710559845,83.17308044433594,97.11538696289063,2019,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.398905992507935,.2101440280675888,79.80769348144531,95.67308044433594,2018,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.609553813934326,.2091566920280457,85.57691955566406,99.03845977783203,2016,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.648174166679382,.2192396968603134,87.37863922119141,97.57281494140625,2007,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.889605283737183,.2079431414604187,90.64039611816406,99.50739288330078,2004,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.609854459762573,.2143682539463043,86.25592041015625,98.57820129394531,2011,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.882196068763733,.1682592183351517,89.07103729248047,100,1996,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.64377498626709,.2291915863752365,84.95145416259766,98.05825042724609,2008,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.623062014579773,.218783050775528,86.12440490722656,98.56459045410156,2010,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.519579887390137,.202626958489418,83.41232299804688,98.10426330566406,2013,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.735867261886597,.2134453803300858,87.01923370361328,99.51923370361328,2015,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.766595959663391,.1919062584638596,88.72548675537109,99.01960754394531,2005,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.848112940788269,.2100628614425659,88.71794891357422,99.4871826171875,2000,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.670994281768799,.1963275820016861,87.80487823486328,98.04878234863281,2006,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.93294370174408,.2108719348907471,89.11917114257813,100,1998,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.629748344421387,.2116911113262177,87.01923370361328,98.55769348144531,2014,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.37663197517395,.2544762790203094,78.84615325927734,95.67308044433594,2020,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.599284052848816,.2112220674753189,84.83412170410156,98.57820129394531,2012,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.469661712646484,.209522545337677,83.65384674072266,96.15384674072266,2017,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.84095573425293,.1919351369142532,88.7755126953125,99.48979949951172,2002,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.512003183364868,.2187647670507431,82.29665374755859,97.60765838623047,2009,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GBR,United Kingdom of Great Britain and Northern Ireland,1.810524344444275,.1987292915582657,89.28571319580078,98.97959136962891,2003,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,826,Northern America and Europe
GEO,Georgia,.7875009775161743,.2646938264369965,64.42308044433594,86.05769348144531,2020,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,.8287398815155029,.2378292083740234,68.26923370361328,85.57691955566406,2019,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,-.2444875240325928,.1978769898414612,34.14634323120117,57.07316970825195,2006,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,.3091346323490143,.2203720957040787,52.15311050415039,72.24880218505859,2010,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,.287324845790863,.2184141576290131,52.15311050415039,72.24880218505859,2009,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,.517942488193512,.2099280506372452,61.05769348144531,75.96154022216797,2016,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,.6117710471153259,.219926193356514,62.5,78.36538696289063,2018,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,.5757037401199341,.2106011062860489,62.5,78.36538696289063,2017,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,-.3994781374931335,.2644056081771851,20.91836738586426,59.18367385864258,2003,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,.4042413830757141,.2172268629074097,54.32692337036133,74.51923370361328,2015,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,.6057202816009521,.210092693567276,61.1374397277832,77.72512054443359,2012,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,-.79598468542099,.2365467548370361,9.183673858642578,40.30612182617188,2002,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,-.5798627734184265,.2721123993396759,13.47150230407715,50.77720260620117,1998,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,-.6483842730522156,.275402843952179,10.25641059875488,48.20512771606445,2000,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,.5535931587219238,.2209787219762802,60.66350555419922,77.25118255615234,2011,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,-.5374144315719604,.2257557064294815,16.7487678527832,51.23152542114258,2004,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,.4889219999313354,.2136615812778473,60.09615325927734,75,2014,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,.1105726361274719,.2151799947023392,46.11650466918945,67.47573089599609,2007,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,-.6369361281394958,.1876175552606583,16.93988990783691,43.71584701538086,1996,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,.2967184484004974,.2182801365852356,52.91262054443359,73.30097198486328,2008,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,.585175633430481,.2050902247428894,62.08530807495117,77.25118255615234,2013,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GEO,Georgia,-.4339971840381622,.2148188948631287,25,53.92156982421875,2005,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,268,Northern Africa & Western Asia
GHA,Ghana,-.152652382850647,.198648601770401,34.61538314819336,60.57692337036133,2020,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,288,Sub-Saharan Africa
GHA,Ghana,.0327254347503185,.1906556040048599,45.63106918334961,66.01941680908203,2008,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,288,Sub-Saharan Africa
GHA,Ghana,.0685982257127762,.2112371474504471,46.66666793823242,67.69230651855469,2000,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,288,Sub-Saharan Africa
